pws_id,entry_id,name,status,type_code
CA5410016,81,WELL 28-01 - RAW - DEAD 2012,I,WL
CA5410016,82,WELL 29-01 - DESTROYED,I,WL
CA5410016,83,WELL 29-02 - DESTROYED,I,WL
CA5410016,84,WELL 33-01 - RAW (OAKRCH) INAC-2018,I,WL
CA5410016,85,WELL 35-01 - DESTROYED,I,WL
CA5410016,86,WELL 35-02 - DESTROYED,I,WL
CA5410016,87,WELL 43-01 -INAC2014,I,WL
CA5410016,88,WELL 44-01 - INAC 2014,I,WL
CA5410016,89,WELL 44-02 - INAC 2014,I,WL
CA5410016,90,WELL 54-01 - INACTIVE,I,WL
CA5410016,91,WELL 55-01 - RAW - DESTROYED,I,WL
CA5410016,92,WELL 63-01 - BEFORE NO3 IX - INAC,I,WL
CA5410016,93,WELL 63-02 - BEFORE NO3 IX - INAC,I,WL
CA5410016,94,WELL 65-01 - INACTIVE,I,WL
CA5410016,95,WELL 66-01 - DESTROYED,I,WL
CA5410016,96,WELL 67-01 - INACTIVE,I,WL
CA5410016,97,WELL 68-01 - INAC_2015,I,WL
CA5410016,98,WELL 69-01 - RAW INAC2017,I,WL
CA5410016,99,WELL 71-01 - RAW (INAC-10),I,WL
CA5410016,100,WELL 71-02 - INACTIVE,I,WL
CA5410016,101,WELL 73-01 - RAW INAC2014,I,WL
CA5410016,102,WELL 74-01 - B4 NO3 BLND INAC2014,I,WL
CA5410016,103,WELL 75-01 - INACTIVE,I,WL
CA5410016,104,WELL 76-01 - RAW (INAC-09),I,WL
CA5410016,105,WELL 84-01 - INACTIVE,I,WL
CA5410016,106,WELL 89-01 - INAC-2018,I,WL
CA5410016,107,WELL 90-01 - INAC,I,WL
CA5410016,108,WELL 92-01 - RAW INAC2014,I,WL
CA5410016,109,WELL 96-01 - RAW INAC2014,I,WL
CA5410017,0,WELL 02A,A,WL
CA5410017,1,WELL 03,A,WL
CA5410017,2,WELL 04,A,WL
CA5410017,3,WELL 05,A,WL
CA5410017,4,WELL 01 - DRY 2014,I,WL
CA5410017,5,WELL 02 - DESTROYED IN 1991,I,WL
CA5410019,0,WELL 04,A,WL
CA5410019,1,WELL 06,A,WL
CA5410019,2,WELL 07,A,WL
CA5410019,3,WELL 08,A,WL
CA5410019,4,WELL 01 - INAC 2010 NO3,I,WL
CA5410019,5,WELL 02 -INACTIVE,I,WL
CA5410019,6,WELL 03 - DESTROYED 2004,I,WL
CA5410019,7,WELL 05 - INAC 2010 NO3,I,WL
CA5410020,0,WELL 08,A,WL
CA5410020,1,WELL 09,A,WL
CA5410020,2,WELL 10 - RAW,A,WL
CA5410020,3,WELL 11,A,WL
CA5410020,4,WELL 12 - RAW,A,WL
CA5410020,5,WELL 13 - RAW,A,WL
CA5410020,6,WELL 14 - RAW,A,WL
CA5410020,7,WELL 01 - DESTRYD 2011,I,WL
CA5410020,8,WELL 02 - DESTROYED 2000,I,WL
CA5410020,9,WELL 06 - INACTIVE,I,WL
CA5410021,0,NEW TULARE STREET WELL - RAW,A,WL
CA5410021,1,WELL 07 - FRONT ST. - STBY,A,WL
CA5410021,2,WELL A - MARY ANN - RAW,A,WL
CA5410021,3,WELL B - CLAY - STBY,A,WL
CA5410021,4,WEST CLAY STREET WELL - RAW,A,WL
CA5410021,5,WELL C - STATE - 05 - DESTROYED,I,WL
CA5410021,6,WELL D - TULARE - DESTROYED,I,WL
CA5410022,0,BELKNAP CREEK - RAW,A,IN
CA5410024,0,WELL 04 - RAW,A,WL
CA5410024,1,WELL 05 - RAW,A,WL
CA5410024,2,1947 WELL - DESTROYED,I,WL
CA5410024,3,1961 WELL - DESTROYED,I,WL
CA5410024,4,WELL 03 - DESTROYED 2017,I,WL
CA5410025,0,WELL 01A - RAW,A,WL
CA5410025,1,WELL 03 - RAW,A,WL
CA5410025,2,WELL 01 - DESTROYED,I,WL
CA5410025,3,WELL 02 - INACTIVE,I,WL
CA5410026,0,WELL NEW 02 (NORTH) - RAW,A,WL
CA5410026,1,WELL NEW 05 (MIDDLE) - RAW,A,WL
CA5410026,2,WELL 01 (SOUTH) - INAC-09 NO3,I,WL
CA5410026,3,WELL 02 - DESTROYED,I,WL
CA5410026,4,WELL 03 - DESTROYED,I,WL
CA5410034,0,PINE MTN WC INTERCONNECTION - RAW,A,WL
CA5410034,1,WELL 03 - RAW (BARN) STBY,A,WL
CA5410034,2,WELL 04 - RAW (MEADW) STBY,A,WL
CA5410034,3,WELL 05 - RAW (PMTN),A,WL
CA5410034,4,WELL 01 (PEARSON'S) INAC OCT-10,I,WL
CA5410034,5,WELL 01 N/E - ABANDONED 1980S,I,WL
CA5410034,6,WELL 02 (SPRAGUE) INAC OCT-10,I,WL
CA5410034,7,WELL 02 N/W - ABANDONED 1980S,I,WL
CA5410034,8,WELL 03 EAST-COLD SPRNGS INACTIVE-09,I,WL
CA5410036,0,FRIANT KERN CANAL/STRATHMORE - TREATED,A,CC
CA5410038,0,TBID FRIANT-KERN CANAL - RAW,A,IN
CA5410038,1,BEE SWEET CITRUS WELL,A,WL
CA5410038,2,GARDEN GROVES WELL 5 (EAST),A,WL
CA5410038,3,GARDEN GROVES WELL 6 (WEST),A,WL
CA5410038,4,KERN RIDGE WELL,A,WL
CA5410038,5,SETTON PISTACHIO WELL,A,WL
CA5410038,6,SHANNON OAK TREE WELL,A,WL
CA5410038,7,SHANNON SOUTH WELL,A,WL
CA5410038,8,WELL 50 - RAW,A,WL
CA5410038,9,WELL 72 - RAW,A,WL
CA5410038,10,WELL 76 - RAW,A,WL
CA5410038,11,WELL 77 - RAW,A,WL
CA5410038,12,WELL 80 - RAW,A,WL
CA5410038,13,WELL 84 - RAW,A,WL
CA5410038,14,WELL 85 - RAW,A,WL
CA5410038,15,WELL 86 - RAW,A,WL
CA5410038,16,WELL 87 - RAW,A,WL
CA5410038,17,WELL 39 - DESTROYED,I,WL
CA5410038,18,WELL 61 - DESTROYED,I,WL
CA5410038,19,WELL 63 - INAC 2012,I,WL
CA5410038,20,WELL 64 - INACTIVE,I,WL
CA5410038,21,WELL 67 - INACTIVE,I,WL
CA5410038,22,WELL 73 - DESTROYED,I,WL
CA5410038,23,WELL 74 - INACTIVE,I,WL
CA5410038,24,WELL 75 - DESTROYED,I,WL
CA5410038,25,WELL 78 - INACTIVE,I,WL
CA5410038,26,WELL 81 - DESTROYED,I,WL
CA5410038,27,WELL 82 - INACTIVE,I,WL
CA5410038,28,WELL 83 - INACTIVE,I,WL
CA5410039,0,SOUTH WELL - RAW,A,WL
CA5410039,1,WELL 03 - RAW,A,WL
CA5410039,2,NORTH WELL - INACTIVE,I,WL
CA5410041,0,C/TULARE INTERCONNECTION,A,CC
CA5410041,1,WELL 201-02-BEFORE_GAC-TCP & IX-NO3,A,WL
CA5410041,2,WELL 01 - ABANDONED,I,WL
CA5410041,3,WELL 200-01 (WELL 01A) - INACTIVE,I,WL
CA5410041,4,WELL 201-01 BEFORE GAC FILTER - INACTIVE,I,WL
CA5410048,0,WELL R-11 - RAW,A,WL
CA5410048,1,WELL R-12 - RAW,A,WL
CA5410050,0,WELL 01 - RAW,A,WL
CA5410050,1,WELL 10 - RAW,A,WL
CA5410050,2,WELL 45 RAW - DESTROYED,I,WL
CA5410503,0,LODGEPOLE SILLMAN CREEK - RAW,A,IN
CA5410503,1,WOLVERTON CREEK - RAW,A,IN
CA5410503,2,WOLVERTON WELL 01 - RAW,A,WL
CA5410503,3,WOLVERTON WELL 02 - DESTROYED,I,WL
CA5410510,0,BUCKEYE CAMPGROUND WELL - RAW,A,WL
CA5410510,1,BUCKEYE FLAT - INACTIVE (DEAD),I,IN
CA5410511,0,WELL - RAW,A,WL
CA5410511,1,HOSPITAL ROCK (INFLT GALL)-RAW INAC-2010,I,IN
CA5410512,0,POTWISHA - RAW,A,WL
CA5410513,0,ALDER CREEK SPRING - RAW,A,SP
CA5410513,1,WELL 01 - RAW,A,WL
CA5410513,2,ASH MOUNTAIN RIVER - RAW - INACTIVE,I,IN
CA5410515,0,ATWELL MILL - RAW,A,IN
CA5410517,0,COLD SPRINGS - RAW (SPRING),A,SP
CA5410519,0,TURKEY CREEK - RAW,A,IN
CA5410520,0,WOLVERTON - EMERG INTERTIE,A,CC
CA5410520,1,WELL 01 - RAW,A,WL
CA5410800,0,CAMP WELL,A,WL
CA5410800,1,CAMP WELL 02,A,WL
CA5410801,0,WELL 05 - RAW,A,WL
CA5410801,1,WELL 07 - RAW,A,WL
CA5410801,2,WELL 08 - BEFORE NO3 BLND,A,WL
CA5410801,3,WELL 09 - RAW,A,WL
CA5410801,4,WELL 11 - BEFORE NO3 BLND,A,WL
CA5410801,5,WELL 12 - RAW,A,WL
CA5410801,6,WELL 01 - DESTROYED,I,WL
CA5410801,7,WELL 02 - DESTROYED,I,WL
CA5410801,8,WELL 06 - DESTROYED,I,WL
CA5500001,0,93 WELL,A,WL
CA5500001,1,STB H WELL - STBY,A,WL
CA5500003,0,WELL NO. 2,A,WL
CA5500003,1,SPRING -INACTIVE,I,WL
CA5500005,0,WELL 1,A,WL
CA5500010,0,WELL 2 - RAW,A,WL
CA5500010,1,MELONES INTAKE - RAW - INACTIVE,I,IN
CA5500010,2,WELL 1 - INACTIVE,I,WL
CA5500013,0,WELL 1,A,WL
CA5500016,0,WELL NO. 2,A,WL
CA5500016,1,WELL NO. 1,I,WL
CA5500019,0,WELL 1,A,WL
CA5500019,1,WELL 3- STANDBY,A,WL
CA5500019,2,WELL 02 - IRRIGATION,I,WL
CA5500020,0,DITCH INTAKE - RAW,A,IN
CA5500026,0,SILVER SPUR WELL,A,WL
CA5500026,1,WELL 3,A,WL
CA5500026,2,SILVER CREEK WELL - IRRIGATION,I,WL
CA5500027,0,WELL,A,WL
CA5500030,0,TUOLUMNE RIVER INTAKE,A,IN
CA5500030,1,WELL NO. 2,A,WL
CA5500030,2,WELL NO.1,A,WL
CA5500031,0,CAMP MATHER,A,IN
CA5500031,1,WELL 01 - RAW,A,WL
CA5500040,0,WELL 1A,A,WL
CA5500040,1,WELL 2,A,WL
CA5500040,2,WELL 4,A,WL
CA5500040,3,WELL 03 - INACTIVE,I,WL
CA5500040,4,WELL 1B - INACTIVE,I,WL
CA5500041,0,WELL 1 - STANDBY,A,WL
CA5500041,1,WELL 2,A,WL
CA5500042,0,WELL 1,A,WL
CA5500042,1,WELL 4,A,WL
CA5500042,2,WELL 5,A,WL
CA5500042,3,WELL 6,A,WL
CA5500042,4,WELL 02 - ABANDONED,I,WL
CA5500042,5,WELL 02B - ABANDONED,I,WL
CA5500048,0,LAKE DON PEDRO - RAW,A,IN
CA5500049,0,WELL 1,A,WL
CA5500053,0,TUD UPPER BASIN - EMERGENCY INTERTIE,A,CC
CA5500053,1,WELL 1,A,WL
CA5500053,2,WELL 2,A,WL
CA5500053,3,WELL 4,A,WL
CA5500053,4,WELL 3 - INACTIVE,I,WL
CA5500054,0,WELL 1,A,WL
CA5500054,1,WELL 02 - ABANDONED,I,WL
CA5500057,0,WELL 1A (2010) - STANDBY,A,WL
CA5500057,1,WELL 2,A,WL
CA5500057,2,WELL 2A (2007),A,WL
CA5500057,3,WELL 3,A,WL
CA5500057,4,WELL 1 - DESTROYED,I,WL
CA5500060,0,MI WUK VILLAGE MWC - EMERGENCY INTERTIE,A,CC
CA5500060,1,WELL 1,A,WL
CA5500060,2,WELL 2,A,WL
CA5500060,3,WELL 4-STANDBY,A,WL
CA5500060,4,WELL 3,I,WL
CA5500064,0,TUD - PURCHASED TREATED - PONDEROSA,A,CC
CA5500071,0,WELL 1 - RAW,A,WL
CA5500071,1,WELL 2,A,WL
CA5500074,0,MI WUK VILLAGE MWC EMERGENCY INTERTIE,A,CC
CA5500074,1,WELL 2 - QUARTZ/MID,A,WL
CA5500074,2,WELL 3 - LOWER/PLACER,A,WL
CA5500074,3,WELL 4,A,WL
CA5500074,4,WELL 1 - FOOLS GOLD/UPPER,I,WL
CA5500076,0,WELL 01,A,WL
CA5500077,0,WELL - SB 2,A,WL
CA5500077,1,WELL - SI 2,A,WL
CA5500077,2,WELL - SI 4,A,WL
CA5500077,3,SB 01 - DESTROYED,I,WL
CA5500077,4,SI 1 - DESTROYED,I,WL
CA5500077,5,SI 3 DESTROYED,I,WL
CA5500080,0,DITCH INTAKE - RAW,A,IN
CA5500080,1,WELL-INACTIVE,I,WL
CA5500086,0,WELL 1,A,WL
CA5500086,1,WELL 2,A,WL
CA5500089,0,WELL 1 (1989),A,WL
CA5500089,1,WELL 10,A,WL
CA5500089,2,WELL 6 (2001),A,WL
CA5500089,3,WELL 7,A,WL
CA5500089,4,WELL 8,A,WL
CA5500089,5,WELL 9,A,WL
CA5500089,6,WELL NO. 11,A,WL
CA5500089,7,WELL NO. 12,A,WL
CA5500089,8,WELL NO. 13,A,WL
CA5500089,9,WRT - RAW,A,WL
CA5500089,10,DOTER WELL - DESTROYED,I,WL
CA5500089,11,WELL 3 / 1997 - INACTIVE,I,WL
CA5500089,12,WELL 4 / 1998 - INACTIVE,I,WL
CA5500089,13,WELL 5 - INACTIVE,I,WL
CA5500092,0,WELL 2 -STANDBY,A,WL
CA5500092,1,WELL 3,A,WL
CA5500092,2,WELL 01 - DESTROYED,I,WL
CA5500096,0,WELL 1 - STANDBY,A,WL
CA5500096,1,WELL 3 - RAW,A,WL
CA5500096,2,WELL 2,I,WL
CA5500102,0,WELL 1,A,WL
CA5500104,0,TUD - EMERGENCY INTERTIE,A,CC
CA5500104,1,WELL 1,A,WL
CA5500104,2,WELL 3,A,WL
CA5500104,3,WELL 02 - ABANDONED,I,WL
CA5500109,0,WELL 1,A,WL
CA5500109,1,WELL 2 - STANDBY,A,WL
CA5500112,0,WELL 1,A,WL
CA5500113,0,WELL NO. 1,A,WL
CA5500115,0,WELL 1,A,WL
CA5500115,1,WELL 02 - ABANDONED,I,WL
CA5500116,0,MONTEZUMA DITCH INTAKE - RAW,A,IN
CA5500116,1,WELL 01 - ABANDONED,I,WL
CA5500116,2,WELL 03 - ABANDONED,I,WL
CA5500119,0,WELL 2,A,WL
CA5500119,1,WELL 01 - ABANDONED,I,WL
CA5500120,0,TUD -COLUMBIA EMERGENCY INTERTIE,A,CC
CA5500120,1,WELL 2,A,WL
CA5500120,2,WELL 1,I,WL
CA5500124,0,WELL 1 - RAW,A,WL
CA5500125,0,TUD-SONORA/JAMES EMERGENCY INTERTIE,A,CC
CA5500125,1,WELL 1,A,WL
CA5500125,2,WELL #2 -INACTIVE,I,WL
CA5500125,3,WELL 3 - INACTIVE,I,WL
CA5500127,0,WELL #1,A,WL
CA5500127,1,DUG WELL - ABANDONED,I,WL
CA5500128,0,WELL 1 - RAW,A,WL
CA5500128,1,WELL 4 - STANDBY,A,WL
CA5500128,2,WELL 03 - DESTROYED,I,WL
CA5500128,3,WELL 2 - INACTIVE,I,WL
CA5500132,0,WELL 1,A,WL
CA5500138,0,SPRING,A,WL
CA5500141,0,WELL 1,A,WL
CA5500141,1,WELL 1997,A,WL
CA5500145,0,WELL 1,A,WL
CA5500148,0,WELL 1996,A,WL
CA5500148,1,WELL 01 - IRRIGATION,I,WL
CA5500149,0,WELL 1 - RAW,A,WL
CA5500149,1,TUD - EMERGENCY INTERTIE,I,CC
CA5500151,0,WELL 2,A,WL
CA5500151,1,SPRING - ABANDONED,I,SP
CA5500151,2,WELL 01 - ABANDONED,I,WL
CA5500152,0,WELL 1,A,WL
CA5500160,0,WELL 1,A,WL
CA5500160,1,WELL 2,A,WL
CA5500168,0,COLLECTION BOX - SPRINGS 2 & 3,A,SP
CA5500168,1,W STN SPRING 1 - ABANDONED,I,SP
CA5500168,2,M L SPRING 2 BOX - RAW,I,WL
CA5500168,3,M LODE SPRING 3 UPPER - RAW,I,WL
CA5500171,0,WELL 1 - STANDBY,A,WL
CA5500171,1,WELL 2 - RAW,A,WL
CA5500173,0,HAND PUMP 1 LEFT,A,WL
CA5500173,1,HAND PUMP 2 RT,A,WL
CA5500173,2,HAND PUMP 3 RIV,A,WL
CA5500175,0,SPRING,A,WL
CA5500176,0,WELL,A,WL
CA5500179,0,WELL 1,A,WL
CA5500179,1,WELL 2000,A,WL
CA5500181,0,WELL 1,A,WL
CA5500182,0,WELL 1,A,WL
CA5500186,0,HORIZ WELL,A,WL
CA5500191,0,WELL 1,A,WL
CA5500193,0,EMERGENCY INTERTIE TUD SONORA/JAMESTOWN,A,CC
CA5500193,1,WELL 1 - RAW,A,WL
CA5500193,2,WELL 2 -DESTROYED,I,WL
CA5500194,0,TUD - EAST SONORA EMERGENCY INTERTIE,A,CC
CA5500194,1,WELL 99,A,WL
CA5500194,2,WELL 01 - ABANDONED,I,WL
CA5500199,0,WELL 2 (2000),A,WL
CA5500199,1,WELL 01,I,WL
CA5500201,0,WELL 1995,A,WL
CA5500201,1,WELL 01 - DESTROYED,I,WL
CA5500208,0,WELL 1,A,WL
CA5500210,0,WELL 2,A,WL
CA5500210,1,GROUND WATER- ABANDONED,I,WL
CA5500213,0,WELL 1,A,WL
CA5500219,0,SPRING 1,A,WL
CA5500219,1,SPRING 2,A,WL
CA5500219,2,SPRING 3 - STANDBY,A,WL
CA5500233,0,WELL 1,A,WL
CA5500236,0,PRIMARY,A,WL
CA5500236,1,WELL 2,A,WL
CA5500236,2,WELL 3 - DOVE RIDGE,I,WL
CA5500237,0,WELL 1 - RAW,A,WL
CA5500237,1,SPRING - INACTIVE,I,WL
CA5500239,0,LPA REPORTED PRIMARY SOURCE,I,WL
CA5500242,0,WELL 4,A,WL
CA5500242,1,AG WELL 1995,I,WL
CA5500242,2,OLD WELL - AG,I,WL
CA5500242,3,WITTMAN WELL - INACTIVE,I,WL
CA5500243,0,WELL 04,A,WL
CA5500243,1,WELL 1,A,WL
CA5500243,2,WELL 3,A,WL
CA5500243,3,WELL 02 - INACTIVE,I,WL
CA5500245,0,WELL 1 - RAW,A,WL
CA5500248,0,SPRING,A,WL
CA5500250,0,HAND PUMP 1,A,WL
CA5500250,1,HAND PUMP 2,A,WL
CA5500250,2,SPRING,A,WL
CA5500253,0,HAND PUMP WELL,A,WL
CA5500258,0,WELL 1,A,WL
CA5500259,0,WELL 3 - CUL-DE-SAC,A,WL
CA5500259,1,WELL 8 - SPLANT,A,WL
CA5500259,2,WELL 9 - HWY 120,A,WL
CA5500259,3,WELL 1,I,WL
CA5500259,4,WELL 2,I,WL
CA5500259,5,WELL 4,I,WL
CA5500260,0,WELL,A,WL
CA5500263,0,HORIZ WELL,A,WL
CA5500263,1,HAND PUMP WELL - DESTROYED,I,WL
CA5500265,0,WELL 1 - RAW,A,WL
CA5500266,0,WELL RECON 1995,A,WL
CA5500268,0,WELL NO. 3,A,WL
CA5500268,1,WELL NO. 1,I,WL
CA5500268,2,WELL 02 - DESTROYED,I,WL
CA5500269,0,WELL 2,A,WL
CA5500269,1,WELL 01 - ABANDONED,I,WL
CA5500272,0,WELL 1,A,WL
CA5500274,0,LAKE DON PEDRO - RAW,A,IN
CA5500353,0,WELL NO 3,A,WL
CA5500353,1,INTERTIE,I,WL
CA5500353,2,WELL 01 - DESTROYED,I,WL
CA5500353,3,WELL 02 - ABANDONED,I,WL
CA5500354,0,WELL 01,A,WL
CA5500358,0,WELL NO. 1,A,WL
CA5500359,0,WELL NO. 1,A,WL
CA5500360,0,LOWER WELL,A,WL
CA5500360,1,UPPER WELL,I,WL
CA5500363,0,WELL 1 - RAW,A,WL
CA5500363,1,WELL 2 - STANDBY,A,WL
CA5500363,2,WF 4 (NOT OWNED BY TUD),I,WL
CA5500364,0,WELL 3,A,WL
CA5500364,1,WELL 01 - DESTROYED,I,WL
CA5500364,2,WELL 02 - AGRICULTURAL,I,WL
CA5500366,0,WELL 2,A,WL
CA5500368,0,WELL 01,A,WL
CA5500369,0,WELL NO. 1,A,WL
CA5500369,1,WELL NO. 3,A,WL
CA5500369,2,WELL NO. 4,A,WL
CA5500369,3,WELL NO. 5,A,WL
CA5500369,4,WELL NO. 6,A,WL
CA5500369,5,WELL NO. 2 -INACTIVE,I,WL
CA5510001,0,SHAWS FLAT DITCH - RAW,A,IN
CA5510001,1,CUESTA CENTER WELL 1 RAW - STBY,A,WL
CA5510001,2,LAMBERT LAKE WELL 1 RAW - STBY,A,WL
CA5510001,3,MILL VILLA WELL - RAW,A,WL
CA5510001,4,MONO VILLAGE WELL 2 STBY,A,WL
CA5510001,5,MONO VILLAGE WELL 7,A,WL
CA5510001,6,RYBAR WELL 1 RAW - STBY,A,WL
CA5510001,7,RYBAR WELL 2 RAW - STBY,A,WL
CA5510001,8,LIME KILN SOURCE - ABANDONED,I,IN
CA5510001,9,MONO VILLAGE PHOENIX DITCH - INACTIVE,I,IN
CA5510001,10,CUESTA SERENA WELL 01 - INACTIVE,I,WL
CA5510001,11,CUESTA SERENA WELL 02 - INACTIVE,I,WL
CA5510001,12,RYBAR WELL 3 RAW INAC,I,WL
CA5510001,13,RYBAR WELL 4 - INACTIVE,I,WL
CA5510002,0,EUREKA DITCH INTAKE - RAW,A,IN
CA5510003,0,EUREKA DITCH VIA WESTSIDE RESERVIOR -,A,IN
CA5510004,0,NORTH FORK TUOLUMNE - RAW,A,IN
CA5510004,1,PINECREST LAKE - RAW,A,IN
CA5510004,2,SHEERING CREEK - RAW,A,IN
CA5510004,3,CHINQUAPIN WELL,A,WL
CA5510004,4,MEADOWVIEW WELL,A,WL
CA5510005,0,SECTION IV DITCH - RAW,A,IN
CA5510005,1,SHADYBROOK RESERVOIR - RAW STBY,A,RS
CA5510005,2,WELL NO. 1,A,WL
CA5510005,3,WELL NO. 2,A,WL
CA5510005,4,WELL NO. 3,A,WL
CA5510006,0,MI WUK HEIGHTS - EMERGENCY INTERTIE,A,CC
CA5510006,1,SIERRA VILLAGE MWC - EMERGENCY INTERTIE,A,CC
CA5510006,2,TUD - UPPER BASIN - EMERGENCY INTERTIE,A,CC
CA5510006,3,MAIN TUOLUMNE DITCH INTAKE - RAW,A,IN
CA5510006,4,WELL 01,A,WL
CA5510006,5,WELL 02,A,WL
CA5510006,6,WELL 03,A,WL
CA5510006,7,LITTLE SUGAR PINE CREEK INTAKE-INACTIVE,I,IN
CA5510007,0,HERRING CREEK - RAW,A,IN
CA5510007,1,SOUTH FORK - STANISLAUS RIVER - EMERGENC,A,IN
CA5510008,0,LAKE MCCLURE - RAW,A,IN
CA5510008,1,MEDINA WELL NO. 1,A,WL
CA5510008,2,MEDINA WELL NO. 2,A,WL
CA5510008,3,RANCHITO WELL NO. 2,A,WL
CA5510008,4,RANCHITO WELL NO. 1 -INACTIVE,I,WL
CA5510008,5,WELL NO. 3 ABANDONED,I,WL
CA5510008,6,WELL NO. 4 ABANDONED,I,WL
CA5510009,0,BIG CREEK - RAW,A,IN
CA5510009,1,PINE MOUNTAIN LAKE - RAW,A,IN
CA5510009,2,SECOND GARROTTE - RAW,A,IN
CA5510011,0,KERNS CREEK - RAW,A,IN
CA5510011,1,WELL 02 - PETER PAM,A,WL
CA5510012,0,PURCHASED WATER FROM MI WUK VILLAGE MWC,A,CC
CA5510012,1,BRENTWD POND RAW (DITCH OUTAGES ONLY),A,IN
CA5510012,2,CF MAIN TUOLUMNE DITCH RAW,A,IN
CA5510012,3,MG SOULSBYVILLE DITCH RAW,A,IN
CA5510012,4,SECTION IV DITCH - RAW,A,IN
CA5510012,5,BRENTWOOD WELL - STBY,A,WL
CA5510012,6,CF MAIN PLANT WELL,A,WL
CA5510012,7,COMSTOCK WELL,A,WL
CA5510012,8,LOWER CONFIDENCE WELL 1 STBY,A,WL
CA5510012,9,OAK RIDGE RANCH WELL - STBY,A,WL
CA5510012,10,UPPER CONFIDENCE WELL 02 - STBY,A,WL
CA5510012,11,SUGAR PINE WTP - RAW - ABANDONED,I,IN
CA5510012,12,WS SOULSBYVILLE DITCH RAW-INACTIVE,I,IN
CA5510012,13,BUSINESS PARK WELL-INACTIVE,I,WL
CA5510012,14,CAYLOR DRIVE WELL RAW,I,WL
CA5510012,15,CURTIS CREEK WELL 3,I,WL
CA5510012,16,SUGAR PINE WELL 1 - INACTIVE,I,WL
CA5510012,17,SUGAR PINE WELL 1A - INACTIVE,I,WL
CA5510012,18,SUGAR PINE WELL 2 - INACTIVE `02,I,WL
CA5510012,19,SUGAR PINE WELL 3 - INACTIVE,I,WL
CA5510013,0,SONORA - PURCHASED TREATED,A,CC
CA5510013,1,COLUMBIA DITCH RAW,A,IN
CA5510013,2,MATELOT DITCH - RAW,A,IN
CA5510013,3,PLANT INTAKE - ABANDONED,I,IN
CA5510013,4,COLUMBIA COUNTRY ESTATES WELL - INACTIVE,I,WL
CA5510013,5,GIBBS RANCH WELL 01 - INACTIVE,I,WL
CA5510013,6,GIBBS RANCH WELL 02 - DESTROYED,I,WL
CA5510013,7,MAIN PLANT WELL - ABANDONED,I,WL
CA5510013,8,MARBLE QUARRY WELL - RAW,I,WL
CA5510013,9,SPRINGFIELD WELL 04 - INACTIVE,I,WL
CA5510013,10,SPRINGFIELD WELL 05 - INACTIVE,I,WL
CA5510015,0,MAIN TUOLUMNE DITCH - RAW,A,IN
CA5510015,1,CEDAR RIDGE SPRINGS WELL - RAW,A,WL
CA5510015,2,SPRING 01 - INACTIVE 1996,I,SP
CA5510015,3,SPRING 02 - INACTIVE 1996,I,SP
CA5510015,4,SPRING 03 - INACTIVE 1996,I,SP
CA5510015,5,"SPRINGS 1,2,3 COMP-PLNT INTAK-INACT",I,SP
CA5510016,0,WELL 05,A,WL
CA5510016,1,WELL 06,A,WL
CA5510016,2,NICHOLS SPRING - ABANDONED,I,SP
CA5510016,3,WELL 01 - ABANDONED,I,WL
CA5510016,4,WELL 02 - INACTIVE,I,WL
CA5510016,5,WELL 03 - ABANDONED,I,WL
CA5510016,6,WELL 04 - ABANDONED,I,WL
CA5510021,0,WELL 01,A,WL
CA5510021,1,PEACEFUL PINES SPRING - INACTIVE,I,SP
CA5510023,0,CRYSTAL FALLS - PURCHASED TREATED,A,CC
CA5510024,0,SONORA - PURCHASED TREATED,A,CC
CA5510025,0,PHOENIX LAKE WELL - RAW,A,WL
CA5510026,0,WELL 01 - BRETZ NORTH WELL,A,WL
CA5510026,1,WELL 02 - BRETZ SOUTH STBY,A,WL
CA5510026,2,WELL 03 - EL COYOTE WELL,A,WL
CA5510026,3,WELL 04 - TURNER WELL,A,WL
CA5510026,4,WELL 05 - TENNIS COURT,A,WL
CA5510026,5,WELL 07,A,WL
CA5510028,0,APPLE VALLEY WELL 01,A,WL
CA5510028,1,APPLE VALLEY WELL 02,A,WL
CA5510028,2,APPLE VALLEY WELL 03,A,WL
CA5510033,0,TUD - APPLE VALLEY INTERTIE,A,CC
CA5510033,1,PHOENIX DITCH - RAW,A,IN
CA5510033,2,SCENIC VIEW WELL,A,WL
CA5510033,3,S.B. WELL 01 - DESTROYED,I,WL
CA5510033,4,S.B. WELL 02 - DESTROYED,I,WL
CA5510033,5,S.B. WELL 03 - DESTROYED,I,WL
CA5510500,0,TUOLUMNE MEADOWS INTAKE - RAW,A,IN
CA5510502,0,GLEN AULIN INTAKE - RAW,A,IN
CA5510503,0,WELL 01 - RAW,A,WL
CA5510503,1,WELL 02 - INACTIVE,I,WL
CA5510504,0,WELL 01 - RAW,A,WL
CA5510504,1,WHITE WOLF WELL 02 - INACTIVE,I,WL
CA5510851,0,TULLOCK LAKE INTAKE - RAW,A,IN
CA5510852,0,TULLOCH RESERVOIR - RAW,A,IN
CA5510852,1,WELL NO. 1 - PENDING,P,WL
CA5510852,2,WELL NO. 2 - PENDING,P,WL
CA5601104,0,CASITAS MUNICIPAL - TREATED - STANDBY,A,CC
CA5601104,1,WELL 01,A,WL
CA5601104,2,CANAL - INACTIVE - TRTD,I,IN
CA5601105,0,WELL 02,A,WL
CA5601105,1,WELL 03,A,WL
CA5601106,0,WELL 02,A,WL
