pws_id,entry_id,code,name
CA0910007,0,R,RESIDENTIAL AREA
CA0910012,0,R,RESIDENTIAL AREA
CA0910013,0,R,RESIDENTIAL AREA
CA0910015,0,R,RESIDENTIAL AREA
CA0910017,0,R,RESIDENTIAL AREA
CA0910018,0,R,RESIDENTIAL AREA
CA0910019,0,R,RESIDENTIAL AREA
CA0910024,0,R,RESIDENTIAL AREA
CA0910300,0,T,RECREATION AREA
CA0910301,0,T,RECREATION AREA
CA0910302,0,T,RECREATION AREA
CA0910303,0,T,RECREATION AREA
CA0910305,0,T,RECREATION AREA
CA0990001,0,O,RECYCLED WATER
CA0990002,0,O,RECYCLED WATER
CA0990003,0,O,RECYCLED WATER
CA0990004,0,O,RECYCLED WATER
CA0990005,0,O,RECYCLED WATER
CA1000001,0,R,RESIDENTIAL AREA
CA1000003,0,R,RESIDENTIAL AREA
CA1000004,0,R,RESIDENTIAL AREA
CA1000005,0,R,RESIDENTIAL AREA
CA1000007,0,R,RESIDENTIAL AREA
CA1000010,0,R,RESIDENTIAL AREA
CA1000012,0,R,RESIDENTIAL AREA
CA1000013,0,R,RESIDENTIAL AREA
CA1000014,0,R,RESIDENTIAL AREA
CA1000015,0,T,OTHER TRANSIENT AREA
CA1000016,0,R,RESIDENTIAL AREA
CA1000017,0,R,RESIDENTIAL AREA
CA1000018,0,R,RESIDENTIAL AREA
CA1000019,0,R,RESIDENTIAL AREA
CA1000020,0,R,RESIDENTIAL AREA
CA1000021,0,R,RESIDENTIAL AREA
CA1000023,0,R,RESIDENTIAL AREA
CA1000024,0,R,RESIDENTIAL AREA
CA1000039,0,R,RESIDENTIAL AREA
CA1000040,0,R,RESIDENTIAL AREA
CA1000041,0,R,RESIDENTIAL AREA
CA1000042,0,R,RESIDENTIAL AREA
CA1000049,0,R,RESIDENTIAL AREA
CA1000050,0,R,RESIDENTIAL AREA
CA1000051,0,R,RESIDENTIAL AREA
CA1000053,0,R,RESIDENTIAL AREA
CA1000054,0,R,RESIDENTIAL AREA
CA1000056,0,R,RESIDENTIAL AREA
CA1000057,0,R,RESIDENTIAL AREA
CA1000058,0,R,RESIDENTIAL AREA
CA1000059,0,R,RESIDENTIAL AREA
CA1000060,0,R,RESIDENTIAL AREA
CA1000061,0,R,RESIDENTIAL AREA
CA1000063,0,R,RESIDENTIAL AREA
CA1000067,0,R,RESIDENTIAL AREA
CA1000069,0,R,RESIDENTIAL AREA
CA1000071,0,R,RESIDENTIAL AREA
CA1000072,0,R,RESIDENTIAL AREA
CA1000075,0,R,RESIDENTIAL AREA
CA1000076,0,R,RESIDENTIAL AREA
CA1000078,0,R,RESIDENTIAL AREA
CA1000080,0,T,OTHER TRANSIENT AREA
CA1000083,0,T,RECREATION AREA
CA1000085,0,T,RECREATION AREA
CA1000094,0,T,RECREATION AREA
CA1000096,0,T,RECREATION AREA
CA1000097,0,T,RECREATION AREA
CA1000104,0,NT,SCHOOL
CA1000105,0,NT,SCHOOL
CA1000110,0,R,RESIDENTIAL AREA
CA1000111,0,NT,SCHOOL
CA1000112,0,NT,SCHOOL
CA1000116,0,T,RECREATION AREA
CA1000122,0,T,RECREATION AREA
CA1000126,0,T,SUMMER CAMP
CA1000128,0,T,SUMMER CAMP
CA1000129,0,T,SUMMER CAMP
CA1000130,0,T,SUMMER CAMP
CA1000134,0,T,RECREATION AREA
CA1000135,0,T,OTHER TRANSIENT AREA
CA1000136,0,T,SECONDARY RESIDENCES
CA1000137,0,T,RECREATION AREA
CA1000140,0,T,RECREATION AREA
CA1000141,0,T,RECREATION AREA
CA1000143,0,T,RECREATION AREA
CA1000145,0,T,RECREATION AREA
CA1000147,0,T,RECREATION AREA
CA1000148,0,T,RECREATION AREA
CA1000151,0,T,SUMMER CAMP
CA1000156,0,T,SUMMER CAMP
CA1000157,0,T,SUMMER CAMP
CA1000164,0,T,RECREATION AREA
CA1000165,0,T,SUMMER CAMP
CA1000170,0,T,SUMMER CAMP
CA1000171,0,T,RESTAURANT
CA1000172,0,T,RECREATION AREA
CA1000175,0,R,OTHER RESIDENTIAL AREA
CA1000176,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000177,0,T,HIGHWAY REST AREA
CA1000178,0,T,HIGHWAY REST AREA
CA1000180,0,NT,SCHOOL
CA1000181,0,NT,SCHOOL
CA1000182,0,NT,SCHOOL
CA1000184,0,NT,SCHOOL
CA1000185,0,NT,SCHOOL
CA1000186,0,NT,SCHOOL
CA1000187,0,NT,SCHOOL
CA1000189,0,NT,SCHOOL
CA1000190,0,NT,SCHOOL
CA1000192,0,NT,SCHOOL
CA1000193,0,NT,SCHOOL
CA1000194,0,NT,SCHOOL
CA1000196,0,NT,SCHOOL
CA1000198,0,NT,SCHOOL
CA1000199,0,NT,INSTITUTION
CA1000200,0,T,SECONDARY RESIDENCES
CA1000201,0,NT,SCHOOL
CA1000204,0,NT,SCHOOL
CA1000206,0,NT,SCHOOL
CA1000208,0,NT,SCHOOL
CA1000213,0,R,OTHER RESIDENTIAL AREA
CA1000214,0,T,RESTAURANT
CA1000217,0,NT,SCHOOL
CA1000221,0,NT,SCHOOL
CA1000223,0,T,RECREATION AREA
CA1000229,0,R,MOBILE HOME PARK
CA1000230,0,T,RECREATION AREA
CA1000238,0,R,MOBILE HOME PARK
CA1000244,0,R,MOBILE HOME PARK
CA1000247,0,R,MOBILE HOME PARK
CA1000248,0,R,MOBILE HOME PARK
CA1000249,0,R,MOBILE HOME PARK
CA1000253,0,R,MOBILE HOME PARK
CA1000257,0,R,MOBILE HOME PARK
CA1000258,0,R,MOBILE HOME PARK
CA1000259,0,R,MOBILE HOME PARK
CA1000260,0,R,MOBILE HOME PARK
CA1000261,0,T,RECREATION AREA
CA1000262,0,R,MOBILE HOME PARK
CA1000264,0,T,RECREATION AREA
CA1000265,0,R,MOBILE HOME PARK
CA1000267,0,R,MOBILE HOME PARK
CA1000270,0,T,RECREATION AREA
CA1000276,0,NT,SCHOOL
CA1000277,0,R,RESIDENTIAL AREA
CA1000279,0,T,OTHER TRANSIENT AREA
CA1000280,0,NT,SCHOOL
CA1000282,0,T,RECREATION AREA
CA1000285,0,NT,SCHOOL
CA1000295,0,R,RESIDENTIAL AREA
CA1000298,0,R,MOBILE HOME PARK
CA1000299,0,R,MOBILE HOME PARK
CA1000304,0,T,HOTEL/MOTEL
CA1000305,0,T,HOTEL/MOTEL
CA1000308,0,T,RECREATION AREA
CA1000310,0,O,OTHER AREA
CA1000315,0,NT,SCHOOL
CA1000316,0,NT,SCHOOL
CA1000317,0,T,RECREATION AREA
CA1000318,0,T,RECREATION AREA
CA1000319,0,T,RESTAURANT
CA1000324,0,NT,INSTITUTION
CA1000345,0,R,OTHER RESIDENTIAL AREA
CA1000356,0,O,OTHER AREA
CA1000359,0,R,RESIDENTIAL AREA
CA1000360,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000361,0,O,OTHER AREA
CA1000362,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000365,0,R,MOBILE HOME PARK
CA1000366,0,NT,MEDICAL FACILITY
CA1000367,0,NT,SCHOOL
CA1000369,0,R,OTHER RESIDENTIAL AREA
CA1000377,0,T,SUMMER CAMP
CA1000378,0,R,MOBILE HOME PARK
CA1000381,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000383,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000389,0,T,RECREATION AREA
CA1000393,0,T,RECREATION AREA
CA1000399,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000405,0,R,MOBILE HOME PARK
CA1000406,0,T,OTHER TRANSIENT AREA
CA1000407,0,R,RESIDENTIAL AREA
CA1000411,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000416,0,NT,SCHOOL
CA1000424,0,T,SECONDARY RESIDENCES
CA1000426,0,R,MOBILE HOME PARK
CA1000430,0,NT,INSTITUTION
CA1000439,0,T,RECREATION AREA
CA1000440,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000442,0,O,OTHER AREA
CA1000443,0,T,RECREATION AREA
CA1000445,0,R,OTHER RESIDENTIAL AREA
CA1000447,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000453,0,T,OTHER TRANSIENT AREA
CA1000454,0,R,MOBILE HOME PARK
CA1000457,0,T,OTHER TRANSIENT AREA
CA1000459,0,O,OTHER AREA
CA1000460,0,T,OTHER TRANSIENT AREA
CA1000461,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000462,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000465,0,R,OTHER RESIDENTIAL AREA
CA1000467,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000468,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000471,0,R,RESIDENTIAL AREA
CA1000472,0,R,OTHER RESIDENTIAL AREA
CA1000473,0,R,RESIDENTIAL AREA
CA1000474,0,NT,INSTITUTION
CA1000476,0,NT,SCHOOL
CA1000478,0,T,RESTAURANT
CA1000479,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000480,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000482,0,T,RECREATION AREA
CA1000483,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000484,0,R,RESIDENTIAL AREA
CA1000485,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000486,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000487,0,T,RECREATION AREA
CA1000488,0,T,OTHER TRANSIENT AREA
CA1000490,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000492,0,T,OTHER TRANSIENT AREA
CA1000494,0,T,OTHER TRANSIENT AREA
CA1000495,0,T,OTHER TRANSIENT AREA
CA1000496,0,T,RECREATION AREA
CA1000497,0,NT,MEDICAL FACILITY
CA1000501,0,T,RESTAURANT
CA1000502,0,NT,INSTITUTION
CA1000507,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000508,0,T,OTHER TRANSIENT AREA
CA1000511,0,NT,INSTITUTION
CA1000513,0,T,OTHER TRANSIENT AREA
CA1000514,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000515,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000517,0,T,RESTAURANT
CA1000519,0,T,OTHER TRANSIENT AREA
CA1000520,0,T,RESTAURANT
CA1000524,0,T,OTHER TRANSIENT AREA
CA1000525,0,T,RECREATION AREA
CA1000526,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000528,0,T,RESTAURANT
CA1000529,0,T,OTHER TRANSIENT AREA
CA1000533,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000534,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000537,0,T,OTHER TRANSIENT AREA
CA1000540,0,T,OTHER TRANSIENT AREA
CA1000541,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000542,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000544,0,T,OTHER TRANSIENT AREA
CA1000545,0,T,OTHER TRANSIENT AREA
CA1000546,0,R,RESIDENTIAL AREA
CA1000548,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000549,0,T,OTHER TRANSIENT AREA
CA1000550,0,R,RESIDENTIAL AREA
CA1000551,0,R,RESIDENTIAL AREA
CA1000552,0,R,RESIDENTIAL AREA
CA1000553,0,R,RESIDENTIAL AREA
CA1000554,0,O,OTHER AREA
CA1000555,0,R,RESIDENTIAL AREA
CA1000557,0,T,OTHER TRANSIENT AREA
CA1000560,0,R,RESIDENTIAL AREA
CA1000561,0,R,RESIDENTIAL AREA
CA1000562,0,T,SECONDARY RESIDENCES
CA1000564,0,NT,OTHER NON-TRANSIENT AREA
CA1000565,0,O,OTHER AREA
CA1000566,0,O,OTHER AREA
CA1000568,0,R,RESIDENTIAL AREA
CA1000569,0,O,OTHER AREA
CA1000570,0,O,OTHER AREA
CA1000571,0,T,OTHER TRANSIENT AREA
CA1000573,0,T,OTHER TRANSIENT AREA
CA1000574,0,R,RESIDENTIAL AREA
CA1000575,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000576,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000577,0,NT,SCHOOL
CA1000578,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000579,0,T,SECONDARY RESIDENCES
CA1000580,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000583,0,NT,SCHOOL
CA1000584,0,O,OTHER AREA
CA1000585,0,R,RESIDENTIAL AREA
CA1000586,0,T,RECREATION AREA
CA1000587,0,T,RECREATION AREA
CA1000588,0,R,RESIDENTIAL AREA
CA1000589,0,T,OTHER TRANSIENT AREA
CA1000590,0,T,RECREATION AREA
CA1000591,0,T,OTHER TRANSIENT AREA
CA1000592,0,O,OTHER AREA
CA1000593,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000596,0,NT,OTHER NON-TRANSIENT AREA
CA1000599,0,T,RECREATION AREA
CA1000600,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000601,0,T,RESTAURANT
CA1000602,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000604,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000606,0,T,RESTAURANT
CA1000607,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000607,1,NT,OTHER NON-TRANSIENT AREA
CA1000608,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000609,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000611,0,T,RETAIL EMPLOYEES
CA1000613,0,T,SUMMER CAMP
CA1000614,0,O,OTHER AREA
CA1000620,0,T,OTHER TRANSIENT AREA
CA1000621,0,T,RESTAURANT
CA1000625,0,R,RESIDENTIAL AREA
CA1000625,1,T,RETAIL EMPLOYEES
CA1000625,2,T,RESTAURANT
CA1000626,0,T,OTHER TRANSIENT AREA
CA1000627,0,NT,OTHER NON-TRANSIENT AREA
CA1000629,0,T,OTHER TRANSIENT AREA
CA1000630,0,T,OTHER TRANSIENT AREA
CA1000632,0,NT,OTHER NON-TRANSIENT AREA
CA1000634,0,T,RESTAURANT
CA1000635,0,T,OTHER TRANSIENT AREA
CA1000637,0,T,OTHER TRANSIENT AREA
CA1000639,0,T,OTHER TRANSIENT AREA
CA1000641,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000643,0,NT,OTHER NON-TRANSIENT AREA
CA1000644,0,T,OTHER TRANSIENT AREA
CA1000645,0,NT,INDUSTRIAL/AGRICULTURAL
CA1000646,0,T,OTHER TRANSIENT AREA
CA1000650,0,T,OTHER TRANSIENT AREA
CA1009006,0,R,OTHER RESIDENTIAL AREA
CA1009016,0,R,RESIDENTIAL AREA
CA1009020,0,R,OTHER RESIDENTIAL AREA
CA1009021,0,R,RESIDENTIAL AREA
CA1009023,0,R,OTHER RESIDENTIAL AREA
CA1009024,0,R,RESIDENTIAL AREA
CA1009027,0,R,OTHER RESIDENTIAL AREA
CA1009028,0,R,OTHER RESIDENTIAL AREA
CA1009032,0,R,RESIDENTIAL AREA
CA1009039,0,R,OTHER RESIDENTIAL AREA
CA1009042,0,R,RESIDENTIAL AREA
CA1009051,0,R,OTHER RESIDENTIAL AREA
CA1009069,0,R,RESIDENTIAL AREA
CA1009078,0,R,OTHER RESIDENTIAL AREA
CA1009083,0,R,RESIDENTIAL AREA
CA1009085,0,R,OTHER RESIDENTIAL AREA
CA1009087,0,R,RESIDENTIAL AREA
CA1009091,0,R,OTHER RESIDENTIAL AREA
CA1009111,0,R,OTHER RESIDENTIAL AREA
CA1009120,0,R,OTHER RESIDENTIAL AREA
CA1009125,0,R,RESIDENTIAL AREA
CA1009129,0,R,RESIDENTIAL AREA
CA1009147,0,R,OTHER RESIDENTIAL AREA
CA1009150,0,R,RESIDENTIAL AREA
CA1009171,0,R,RESIDENTIAL AREA
CA1009179,0,R,OTHER RESIDENTIAL AREA
CA1009210,0,R,OTHER RESIDENTIAL AREA
CA1009214,0,R,OTHER RESIDENTIAL AREA
CA1009222,0,R,OTHER RESIDENTIAL AREA
CA1009232,0,R,OTHER RESIDENTIAL AREA
CA1009255,0,R,RESIDENTIAL AREA
CA1009256,0,R,OTHER RESIDENTIAL AREA
CA1009257,0,R,RESIDENTIAL AREA
CA1009258,0,R,OTHER RESIDENTIAL AREA
CA1009268,0,R,RESIDENTIAL AREA
CA1009281,0,R,OTHER RESIDENTIAL AREA
CA1009288,0,R,RESIDENTIAL AREA
CA1009298,0,R,RESIDENTIAL AREA
CA1009299,0,R,RESIDENTIAL AREA
CA1010001,0,R,RESIDENTIAL AREA
CA1010003,0,R,RESIDENTIAL AREA
CA1010004,0,R,RESIDENTIAL AREA
CA1010005,0,R,RESIDENTIAL AREA
CA1010006,0,R,RESIDENTIAL AREA
CA1010007,0,R,RESIDENTIAL AREA
CA1010013,0,R,RESIDENTIAL AREA
CA1010017,0,R,RESIDENTIAL AREA
CA1010018,0,R,RESIDENTIAL AREA
CA1010019,0,R,RESIDENTIAL AREA
CA1010020,0,R,RESIDENTIAL AREA
CA1010021,0,R,RESIDENTIAL AREA
CA1010023,0,R,RESIDENTIAL AREA
CA1010024,0,R,RESIDENTIAL AREA
CA1010025,0,R,RESIDENTIAL AREA
CA1010026,0,R,RESIDENTIAL AREA
CA1010027,0,R,RESIDENTIAL AREA
CA1010028,0,R,RESIDENTIAL AREA
CA1010029,0,R,RESIDENTIAL AREA
CA1010030,0,R,RESIDENTIAL AREA
CA1010034,0,R,RESIDENTIAL AREA
CA1010035,0,R,RESIDENTIAL AREA
CA1010039,0,R,RESIDENTIAL AREA
CA1010042,0,R,RESIDENTIAL AREA
CA1010044,0,R,RESIDENTIAL AREA
CA1010049,0,R,RESIDENTIAL AREA
CA1010051,0,R,RESIDENTIAL AREA
CA1010052,0,R,RESIDENTIAL AREA
CA1010053,0,R,RESIDENTIAL AREA
CA1010055,0,R,RESIDENTIAL AREA
CA1010057,0,NT,INDUSTRIAL/AGRICULTURAL
CA1010060,0,T,OTHER TRANSIENT AREA
CA1010062,0,R,RESIDENTIAL AREA
CA1010339,0,NT,SCHOOL
CA1010500,0,T,RECREATION AREA
CA1010501,0,T,RECREATION AREA
CA1010800,0,NT,INSTITUTION
CA1090001,0,O,RECYCLED WATER
CA1090002,0,O,RECYCLED WATER
CA1090003,0,O,RECYCLED WATER
CA1090004,0,O,RECYCLED WATER
CA1090005,0,O,RECYCLED WATER
CA1090006,0,O,RECYCLED WATER
CA1090007,0,O,RECYCLED WATER
CA1090008,0,O,RECYCLED WATER
CA1090009,0,O,RECYCLED WATER
CA1090010,0,O,RECYCLED WATER
CA1090011,0,O,RECYCLED WATER
CA1090012,0,O,RECYCLED WATER
CA1090013,0,O,RECYCLED WATER
CA1090014,0,O,RECYCLED WATER
CA1090016,0,O,RECYCLED WATER
CA1090017,0,O,RECYCLED WATER
CA1090018,0,O,RECYCLED WATER
CA1090019,0,O,RECYCLED WATER
CA1090020,0,T,OTHER TRANSIENT AREA
CA1090484,0,O,RECYCLED WATER
CA1100101,0,NT,INDUSTRIAL/AGRICULTURAL
CA1100102,0,NT,INDUSTRIAL/AGRICULTURAL
CA1100103,0,T,OTHER TRANSIENT AREA
CA1100104,0,NT,SCHOOL
CA1100203,0,R,RESIDENTIAL AREA
CA1100221,0,T,RECREATION AREA
CA1100229,0,T,RECREATION AREA
CA1100232,0,NT,INDUSTRIAL/AGRICULTURAL
CA1100237,0,R,MOBILE HOME PARK
CA1100250,0,T,RECREATION AREA
CA1100254,0,T,RECREATION AREA
CA1100257,0,T,HIGHWAY REST AREA
CA1100258,0,T,HIGHWAY REST AREA
CA1100404,0,R,RESIDENTIAL AREA
CA1100405,0,R,RESIDENTIAL AREA
CA1100413,0,R,MOBILE HOME PARK
CA1100436,0,R,RESIDENTIAL AREA
CA1100439,0,T,RECREATION AREA
CA1100440,0,NT,SCHOOL
CA1100443,0,NT,INDUSTRIAL/AGRICULTURAL
CA1100444,0,R,MOBILE HOME PARK
CA1100445,0,R,RESIDENTIAL AREA
CA1100448,0,NT,SCHOOL
CA1100452,0,R,RESIDENTIAL AREA
CA1100527,0,NT,SCHOOL
CA1100616,0,R,RESIDENTIAL AREA
CA1100642,0,T,RECREATION AREA
CA1100709,0,R,OTHER RESIDENTIAL AREA
CA1100711,0,R,RESIDENTIAL AREA
CA1100749,0,NT,SCHOOL
CA1105001,0,NT,INDUSTRIAL/AGRICULTURAL
CA1105003,0,NT,INDUSTRIAL/AGRICULTURAL
CA1105005,0,NT,INDUSTRIAL/AGRICULTURAL
CA1110001,0,R,RESIDENTIAL AREA
CA1110002,0,R,RESIDENTIAL AREA
CA1110003,0,R,RESIDENTIAL AREA
CA1110300,0,T,SECONDARY RESIDENCES
CA1110800,0,NT,INSTITUTION
CA1200500,0,T,RECREATION AREA
CA1200501,0,R,RESIDENTIAL AREA
CA1200509,0,NT,MEDICAL FACILITY
CA1200518,0,R,RESIDENTIAL AREA
CA1200522,0,NT,SCHOOL
CA1200538,0,R,RESIDENTIAL AREA
CA1200541,0,R,RESIDENTIAL AREA
CA1200544,0,R,RESIDENTIAL AREA
CA1200546,0,NT,SCHOOL
CA1200547,0,R,RESIDENTIAL AREA
CA1200553,0,R,RESIDENTIAL AREA
CA1200566,0,R,RESIDENTIAL AREA
CA1200579,0,R,RESIDENTIAL AREA
CA1200587,0,R,RESIDENTIAL AREA
CA1200588,0,R,RESIDENTIAL AREA
CA1200590,0,R,RESIDENTIAL AREA
CA1200591,0,R,RESIDENTIAL AREA
CA1200592,0,R,RESIDENTIAL AREA
CA1200597,0,T,OTHER TRANSIENT AREA
CA1200600,0,T,RECREATION AREA
CA1200637,0,T,HOTEL/MOTEL
CA1200643,0,R,MOBILE HOME PARK
CA1200648,0,T,OTHER TRANSIENT AREA
CA1200671,0,R,RESIDENTIAL AREA
CA1200681,0,NT,SCHOOL
CA1200684,0,NT,SCHOOL
CA1200687,0,T,OTHER TRANSIENT AREA
CA1200689,0,T,OTHER TRANSIENT AREA
CA1200701,0,R,RESIDENTIAL AREA
CA1200704,0,T,RECREATION AREA
CA1200705,0,T,RECREATION AREA
CA1200706,0,R,MOBILE HOME PARK
CA1200707,0,R,RESIDENTIAL AREA
CA1200710,0,T,HOTEL/MOTEL
CA1200715,0,R,OTHER RESIDENTIAL AREA
CA1200718,0,R,RESIDENTIAL AREA
CA1200728,0,T,OTHER TRANSIENT AREA
CA1200729,0,R,RESIDENTIAL AREA
CA1200733,0,T,RECREATION AREA
CA1200751,0,T,RESTAURANT
CA1200754,0,T,HIGHWAY REST AREA
CA1200772,0,T,HOTEL/MOTEL
CA1200773,0,T,SUMMER CAMP
CA1200776,0,T,RECREATION AREA
CA1200778,0,NT,SCHOOL
CA1200793,0,T,RESTAURANT
CA1200798,0,T,RECREATION AREA
CA1200817,0,NT,SCHOOL
CA1200823,0,T,RESTAURANT
CA1200831,0,T,RESTAURANT
CA1206001,0,T,OTHER TRANSIENT AREA
CA1206002,0,R,RESIDENTIAL AREA
CA1206004,0,R,RESIDENTIAL AREA
CA1206005,0,T,RECREATION AREA
CA1206011,0,T,RECREATION AREA
CA1206012,0,NT,INDUSTRIAL/AGRICULTURAL
CA1206013,0,T,SUMMER CAMP
CA1206014,0,T,OTHER TRANSIENT AREA
CA1210001,0,R,RESIDENTIAL AREA
CA1210002,0,O,OTHER AREA
CA1210004,0,R,RESIDENTIAL AREA
CA1210006,0,R,RESIDENTIAL AREA
CA1210007,0,R,RESIDENTIAL AREA
CA1210008,0,R,RESIDENTIAL AREA
CA1210009,0,R,RESIDENTIAL AREA
CA1210010,0,O,OTHER AREA
CA1210011,0,R,RESIDENTIAL AREA
CA1210012,0,O,OTHER AREA
CA1210013,0,O,WHOLESALER (SELLS WATER)
CA1210015,0,R,RESIDENTIAL AREA
CA1210016,0,O,OTHER AREA
CA1210017,0,O,OTHER AREA
CA1210018,0,R,RESIDENTIAL AREA
CA1210019,0,O,OTHER AREA
CA1210020,0,R,RESIDENTIAL AREA
CA1210021,0,O,OTHER AREA
CA1210022,0,R,RESIDENTIAL AREA
CA1210023,0,R,RESIDENTIAL AREA
CA1210024,0,O,OTHER AREA
CA1210307,0,T,RECREATION AREA
CA1210308,0,T,RECREATION AREA
CA1210312,0,T,OTHER TRANSIENT AREA
CA1210314,0,T,RECREATION AREA
CA1210315,0,T,RECREATION AREA
CA1210319,0,T,RECREATION AREA
CA1210320,0,T,RECREATION AREA
CA1210321,0,T,RECREATION AREA
CA1210322,0,T,RECREATION AREA
CA1210324,0,T,RECREATION AREA
CA1210800,0,NT,INSTITUTION
CA1210801,0,NT,INSTITUTION
CA1290016,0,O,RECYCLED WATER
CA1290022,0,O,RECYCLED WATER
CA1300009,0,R,RESIDENTIAL AREA
CA1300018,0,T,SECONDARY RESIDENCES
CA1300513,0,R,RESIDENTIAL AREA
CA1300514,0,R,RESIDENTIAL AREA
CA1300517,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300540,0,R,MOBILE HOME PARK
CA1300544,0,O,OTHER AREA
CA1300546,0,R,MOBILE HOME PARK
CA1300549,0,NT,SCHOOL
CA1300550,0,R,MOBILE HOME PARK
CA1300553,0,NT,SCHOOL
CA1300554,0,NT,SCHOOL
CA1300555,0,R,MOBILE HOME PARK
CA1300556,0,NT,SCHOOL
CA1300559,0,R,MOBILE HOME PARK
CA1300560,0,NT,SCHOOL
CA1300561,0,T,RECREATION AREA
CA1300564,0,R,MOBILE HOME PARK
CA1300571,0,NT,INSTITUTION
CA1300572,0,R,MOBILE HOME PARK
CA1300574,0,R,MOBILE HOME PARK
CA1300575,0,R,MOBILE HOME PARK
CA1300578,0,NT,SCHOOL
CA1300579,0,NT,SCHOOL
CA1300583,0,T,HIGHWAY REST AREA
CA1300588,0,R,RESIDENTIAL AREA
CA1300591,0,R,RESIDENTIAL AREA
CA1300614,0,T,RECREATION AREA
CA1300616,0,R,RESIDENTIAL AREA
CA1300617,0,T,RECREATION AREA
CA1300620,0,R,MOBILE HOME PARK
CA1300622,0,R,MOBILE HOME PARK
CA1300622,1,R,RESIDENTIAL AREA
CA1300624,0,R,MOBILE HOME PARK
CA1300626,0,R,MOBILE HOME PARK
CA1300627,0,R,RESIDENTIAL AREA
CA1300628,0,R,MOBILE HOME PARK
CA1300629,0,R,MOBILE HOME PARK
CA1300632,0,T,RESTAURANT
CA1300635,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300637,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300638,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300642,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300643,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300644,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300652,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300653,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300654,0,O,INTERSTATE CARRIER
CA1300655,0,T,RESTAURANT
CA1300656,0,T,RESTAURANT
CA1300657,0,R,MOBILE HOME PARK
CA1300661,0,NT,INSTITUTION
CA1300662,0,R,MOBILE HOME PARK
CA1300664,0,O,OTHER AREA
CA1300667,0,T,OTHER TRANSIENT AREA
CA1300668,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300669,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300676,0,O,OTHER AREA
CA1300677,0,T,OTHER TRANSIENT AREA
CA1300678,0,T,RECREATION AREA
CA1300679,0,O,OTHER AREA
CA1300680,0,NT,INDUSTRIAL/AGRICULTURAL
CA1300682,0,O,OTHER AREA
CA1300683,0,T,SERVICE STATION
CA1310001,0,R,OTHER RESIDENTIAL AREA
CA1310002,0,R,OTHER RESIDENTIAL AREA
CA1310003,0,R,RESIDENTIAL AREA
CA1310003,1,O,WHOLESALER (SELLS WATER)
CA1310004,0,R,OTHER RESIDENTIAL AREA
CA1310005,0,R,RESIDENTIAL AREA
CA1310006,0,R,OTHER RESIDENTIAL AREA
