pws_id,entry_id,count,meter_size_measure,meter_type,type
CA3410001,0,46318,0,UN,CB
CA3410002,0,2973,0,UN,CB
CA3410003,0,1713,0,UN,CB
CA3410004,0,11693,0,UN,CB
CA3410005,0,2627,0,UN,CB
CA3410006,0,19896,0,ME,CB
CA3410007,0,101,0,ME,CB
CA3410007,1,1694,0,UM,CB
CA3410008,0,12261,0,UN,CB
CA3410009,0,13892,0,MU,CB
CA3410010,0,16329,0,ME,CB
CA3410011,0,7243,0,UN,CB
CA3410012,0,380,0,UN,CB
CA3410013,0,14391,0,ME,CB
CA3410014,0,19365,0,UN,CB
CA3410015,0,14488,0,UN,CB
CA3410016,0,5476,0,ME,CB
CA3410017,0,14068,0,ME,CB
CA3410018,0,4552,0,UN,CB
CA3410020,0,157312,0,UN,CB
CA3410021,0,10632,0,ME,CB
CA3410022,0,200,0,UM,RS
CA3410023,0,4688,0,UN,CB
CA3410026,0,488,0,UM,CB
CA3410027,0,30,0,UN,CB
CA3410029,0,43494,0,UN,CB
CA3410030,0,1065,0,ME,CB
CA3410031,0,10245,0,ME,CB
CA3410032,0,2790,0,UN,CB
CA3410033,0,2373,0,UN,CB
CA3410035,0,178,0,UN,CB
CA3410045,0,1166,0,ME,CB
CA3410047,0,198,0,UN,CB
CA3410301,0,2,0,UM,CB
CA3410302,0,13,0,UN,CB
CA3410303,0,15,0,UN,CB
CA3410704,0,5464,0,UN,CB
CA3410802,0,28,0,UN,CB
CA3500006,0,77,0,UM,CB
CA3500504,0,8,0,UN,CB
CA3500505,0,365,0,UM,CM
CA3500507,0,2,0,UN,CB
CA3500509,0,113,0,MU,CB
CA3500510,0,32,0,ME,CB
CA3500511,0,20,0,UM,CB
CA3500521,0,1,0,UN,CB
CA3500524,0,14,0,UM,CB
CA3500527,0,17,0,UM,CB
CA3500537,0,9,0,ME,CM
CA3500539,0,2,0,MU,CB
CA3500541,0,9,0,UN,CB
CA3500547,0,1,0,UM,CM
CA3500549,0,21,0,ME,CB
CA3500550,0,60,0,ME,CB
CA3500551,0,11,0,UN,CB
CA3500552,0,18,0,ME,CB
CA3500555,0,6,0,UN,CB
CA3500556,0,173,0,UM,CB
CA3500557,0,23,0,UN,CB
CA3500559,0,11,0,UM,RS
CA3500562,0,33,0,ME,CB
CA3500563,0,2,0,UN,CB
CA3500564,0,6,0,UN,CB
CA3500570,0,14,0,UN,CB
CA3500571,0,61,0,UN,CB
CA3500575,0,15,0,ME,CB
CA3500576,0,10,0,ME,CB
CA3500578,0,14,0,UM,CB
CA3500579,0,26,0,UM,CB
CA3500581,0,30,0,ME,CB
CA3500801,0,4,0,UN,CB
CA3500804,0,16,0,UM,CB
CA3500805,0,5,0,UN,CB
CA3500810,0,2,0,MU,CB
CA3500813,0,6,0,UN,CB
CA3500814,0,9,0,UN,CB
CA3500823,0,48,0,ME,CB
CA3500825,0,29,0,ME,CB
CA3500830,0,8,0,UN,CB
CA3500832,0,7,0,UN,CB
CA3500836,0,176,0,UM,CB
CA3500900,0,63,0,ME,CB
CA3500901,0,9,0,UN,CB
CA3500903,0,5,0,UN,CB
CA3500904,0,37,0,UM,CB
CA3500905,0,9,0,UN,CB
CA3500910,0,30,0,UM,CB
CA3500911,0,22,0,ME,CB
CA3500912,0,33,0,ME,CB
CA3500913,0,10,0,UN,CB
CA3500915,0,5,0,UN,CB
CA3500916,0,1,0,UM,RS
CA3500917,0,8,0,UN,CB
CA3500918,0,6,0,UN,CB
CA3500919,0,4,0,UN,CB
CA3500920,0,5,0,UM,CB
CA3500921,0,1,0,UN,CB
CA3500922,0,5,0,UN,CB
CA3500923,0,10,0,UM,CB
CA3500925,0,17,0,UN,CB
CA3500927,0,12,0,UN,CB
CA3500928,0,3,0,UN,CM
CA3510001,0,6118,0,ME,CB
CA3510002,0,693,0,MU,CB
CA3510003,0,5485,0,UN,CB
CA3510004,0,953,0,ME,CB
CA3510006,0,238,0,ME,CB
CA3510007,0,2,0,UN,CB
CA3510300,0,22,0,UM,CB
CA3510302,0,17,0,UM,RS
CA3510500,0,10,0,MU,CB
CA3510501,0,22,0,UM,CB
CA3510502,0,54,0,UM,CM
CA3590003,0,1,0,UN,RS
CA3600005,0,14,0,UN,CB
CA3600008,0,211,0,ME,RS
CA3600009,0,286,0,ME,RS
CA3600010,0,49,0,UN,CB
CA3600011,0,1,0,UN,CB
CA3600012,0,81,0,UN,CB
CA3600022,0,87,0,UN,CB
CA3600025,0,39,0,UN,CB
CA3600027,0,60,0,UN,CB
CA3600031,0,140,0,UN,CB
CA3600032,0,13,0,UN,CB
CA3600036,0,15,0,UN,CB
CA3600044,0,1,0,ME,CM
CA3600062,0,6,0,UN,CB
CA3600063,0,30,0,UN,CB
CA3600064,0,30,0,UN,CB
CA3600070,0,49,0,UN,CB
CA3600071,0,23,0,UN,CB
CA3600086,0,195,0,UN,CB
CA3600087,0,149,0,UN,CB
CA3600088,0,45,0,UN,CB
CA3600089,0,68,0,UN,RS
CA3600094,0,84,0,UN,CB
CA3600105,0,1,0,UN,CB
CA3600106,0,1,0,UN,CB
CA3600107,0,83,0,UN,CB
CA3600108,0,25,0,UN,CB
CA3600111,0,10,0,UN,CB
CA3600114,0,153,0,UN,CB
CA3600123,0,32,0,UN,CB
CA3600124,0,6,0,UN,CB
CA3600125,0,1,0,UN,CB
CA3600132,0,8,0,UN,CB
CA3600133,0,199,0,UN,CB
CA3600139,0,205,0,ME,RS
CA3600140,0,12,0,UN,CB
CA3600141,0,1,0,UN,CB
CA3600149,0,1,0,UN,CB
CA3600152,0,83,0,UN,CB
CA3600154,0,8,0,UN,CB
CA3600155,0,140,0,UN,CB
CA3600156,0,70,0,UN,CB
CA3600157,0,32,0,UN,CB
CA3600158,0,95,0,UN,CB
CA3600166,0,63,0,UN,CB
CA3600172,0,25,0,UN,CB
CA3600180,0,80,0,UN,CB
CA3600183,0,10,0,UN,CB
CA3600184,0,32,0,UN,CB
CA3600185,0,35,0,UN,CB
CA3600187,0,100,0,UN,CB
CA3600192,0,3,0,UN,CB
CA3600193,0,159,0,UN,CB
CA3600196,0,120,0,ME,CB
CA3600197,0,14,0,UM,CB
CA3600200,0,131,0,UN,CB
CA3600205,0,14,0,UN,CB
CA3600209,0,32,0,UN,CB
CA3600215,0,15,0,UN,CB
CA3600220,0,140,0,UN,CB
CA3600222,0,250,0,ME,RS
CA3600226,0,88,0,UN,CB
CA3600257,0,13,0,UN,CB
CA3600258,0,121,0,UN,CB
CA3600260,0,106,0,UN,CB
CA3600262,0,120,0,UN,CB
CA3600270,0,174,0,UN,CB
CA3600279,0,64,0,UN,CB
CA3600283,0,125,0,UN,CB
CA3600297,0,66,0,UN,CB
CA3600298,0,8,0,UN,CB
CA3600301,0,128,0,UN,CB
CA3600306,0,300,0,ME,RS
CA3600307,0,13,0,UN,CB
CA3600308,0,100,0,UN,CB
CA3600314,0,8,0,UN,CB
CA3600321,0,5,0,ME,CM
CA3600321,1,1,0,ME,RS
CA3600323,0,2,0,UM,CM
CA3600335,0,8,0,UN,CB
CA3600345,0,54,0,UN,CB
CA3600356,0,140,0,UN,CB
CA3600360,0,60,0,UN,CB
CA3600365,0,115,0,UN,CB
CA3600367,0,135,0,UN,CB
CA3600368,0,195,0,UN,CB
CA3600370,0,190,0,UN,CB
CA3600371,0,64,0,UN,CB
CA3600372,0,40,0,UN,CB
CA3600375,0,60,0,UN,CB
CA3600376,0,234,0,UN,CB
CA3600377,0,165,0,UN,CB
CA3600378,0,60,0,UN,CB
CA3600380,0,170,0,UN,CB
CA3600381,0,6,0,UN,CB
CA3600382,0,7,0,UM,CM
CA3600382,1,2,0,UM,IN
CA3600382,2,24,0,UM,RS
CA3600383,0,11,0,UM,CM
CA3600383,1,9,0,UM,IN
CA3600383,2,40,0,UM,RS
CA3600384,0,80,0,UN,CB
CA3600385,0,20,0,UN,CB
CA3600386,0,49,0,UN,CB
CA3600388,0,29,0,UN,CB
CA3600389,0,14,0,UM,CM
CA3600391,0,180,0,UN,CB
CA3600393,0,36,0,UN,CB
CA3600394,0,14,0,UN,CB
CA3600395,0,80,0,UN,CB
CA3600397,0,43,0,UN,CB
CA3600399,0,38,0,UN,CB
CA3600400,0,93,0,UN,CB
CA3600404,0,33,0,UN,CB
CA3600406,0,15,0,UN,CB
CA3600409,0,78,0,UN,CB
CA3600412,0,90,0,UN,CB
CA3600415,0,15,0,UN,CB
CA3600432,0,1,0,UN,CB
CA3600437,0,9,0,UN,CB
CA3600446,0,36,0,UN,CB
CA3600452,0,6,0,UN,CB
CA3600453,0,3,0,UN,CB
CA3600478,0,3,0,UN,CB
CA3600481,0,1,0,UN,CB
CA3600483,0,1,0,UN,CB
CA3600485,0,1,0,UN,CB
CA3600490,0,1,0,UN,CB
CA3600500,0,2,0,UN,CB
CA3600504,0,28,0,UN,CB
CA3600509,0,3,0,UN,CB
CA3600510,0,1,0,UN,CB
CA3600512,0,1,0,UN,CB
CA3600513,0,1,0,UN,CB
CA3600524,0,3,0,UN,CB
CA3600532,0,1,0,UN,CB
CA3600534,0,2,0,UN,CB
CA3600536,0,1,0,UN,CB
CA3600537,0,1,0,UN,CB
CA3600538,0,1,0,ME,CM
CA3600540,0,1,0,UN,CB
CA3600541,0,13,0,UN,CB
CA3600554,0,1,0,UN,CB
CA3600568,0,2,0,UN,CB
CA3600585,0,1,0,UN,CB
CA3600586,0,12,0,UN,CB
CA3600587,0,1,0,UN,CB
CA3600588,0,1,0,UN,CB
CA3600589,0,18,0,UN,CM
CA3600591,0,1,0,UN,CB
CA3600593,0,1,0,UN,CB
CA3600595,0,18,0,UN,CB
CA3600596,0,1,0,UN,CB
CA3600597,0,1,0,UN,CB
CA3600600,0,1,0,UN,CB
CA3600601,0,1,0,UN,CB
CA3600602,0,1,0,UN,CB
CA3600604,0,1,0,UN,CB
CA3600608,0,2,0,UN,CB
CA3600613,0,6,0,UN,CB
CA3600620,0,15,0,UN,CB
CA3600704,0,10,0,UN,CB
CA3600707,0,5,0,UN,CB
CA3600740,0,5,0,UN,CB
CA3600756,0,1,0,UN,CB
CA3600760,0,1,0,UN,CB
CA3600765,0,1,0,UN,CB
CA3600767,0,1,0,UN,CB
CA3600768,0,10,0,UN,CB
CA3600770,0,2,0,UN,CM
CA3600770,1,8,0,UN,RS
CA3600771,0,1,0,UN,CB
CA3600772,0,1,0,UM,CM
CA3600776,0,3,0,UN,CB
CA3600777,0,1,0,UN,CB
CA3600783,0,1,0,UN,CB
CA3600784,0,15,0,UN,CB
CA3600785,0,50,0,UN,CB
CA3600790,0,2,0,UN,CB
CA3600797,0,1,0,UN,CB
CA3601004,0,57,0,UN,CB
CA3601006,0,5,0,UN,CB
CA3601010,0,61,0,UN,CB
CA3601012,0,1,0,UN,CB
CA3601013,0,7,0,UN,CB
CA3601015,0,73,0,UN,CB
CA3601016,0,1,0,UN,CB
CA3601019,0,2,0,UN,CB
CA3601020,0,2,0,UN,CB
CA3601024,0,7,0,ME,RS
CA3601027,0,4,0,UN,CB
CA3601029,0,35,0,UN,CB
CA3601034,0,5,0,UN,RS
CA3601036,0,78,0,UN,CB
CA3601037,0,2,0,UN,CB
CA3601040,0,4,0,UN,CB
CA3601045,0,50,0,UN,CB
CA3601046,0,11,0,UN,RS
CA3601047,0,1,0,UN,CB
CA3601048,0,13,0,ME,CM
CA3601051,0,1,0,UN,CB
CA3601052,0,1,0,UN,CB
CA3601057,0,1,0,UN,CB
CA3601061,0,6,0,UN,CB
CA3601062,0,7,0,UN,CB
CA3601064,0,15,0,UN,CB
CA3601070,0,1,0,UN,CB
CA3601077,0,1,0,UN,CB
CA3601079,0,7,0,UN,CB
CA3601081,0,13,0,UN,CB
CA3601085,0,3,0,UN,CB
CA3601089,0,1,0,UN,CB
CA3601094,0,2,0,UN,CB
CA3601095,0,1,0,UN,CB
CA3601096,0,1,0,ME,CM
CA3601097,0,1,0,ME,AG
CA3601097,1,1,0,ME,CM
CA3601098,0,1,0,ME,CM
CA3601100,0,1,0,UN,CB
CA3601101,0,1,0,ME,CM
CA3601105,0,1,0,UN,CB
CA3601106,0,4,0,UN,CB
CA3601107,0,1,0,UN,CB
CA3601108,0,1,0,UN,CB
CA3601109,0,1,0,UN,CB
CA3601110,0,13,0,UN,CB
CA3601112,0,10,0,UN,CB
CA3601113,0,2,0,UN,CB
CA3601115,0,1,0,UN,CB
CA3601117,0,5,0,UN,CB
CA3601119,0,1,0,UN,CB
CA3601121,0,1,0,UN,CB
CA3601122,0,1,0,UN,CB
CA3601124,0,1,0,UN,CB
CA3601127,0,1,0,UN,CB
CA3601128,0,96,0,UN,CB
CA3601130,0,7,0,UN,CB
CA3601131,0,1,0,UN,CB
CA3601132,0,1,0,UN,CB
CA3601133,0,1,0,UN,CB
CA3601134,0,1,0,UN,CB
CA3601135,0,1,0,UN,CB
CA3601137,0,1,0,UN,CB
CA3601139,0,4,0,UN,CB
CA3601140,0,1,0,UN,CB
CA3601141,0,6,0,UN,CB
CA3601143,0,6,0,UN,CB
CA3601144,0,1,0,UN,CB
CA3601145,0,2,0,UN,CB
CA3601147,0,2,0,UN,CB
CA3601148,0,2,0,UN,CB
CA3601150,0,5,0,UN,CB
CA3601151,0,3,0,UN,CB
CA3601152,0,1,0,UN,CB
CA3601153,0,6,0,UN,CB
CA3601155,0,1,0,UN,CB
CA3601157,0,3,0,UN,CB
CA3601158,0,1,0,UN,CB
CA3601159,0,7,0,UN,CB
CA3601161,0,3,0,UN,CB
CA3601162,0,1,0,UN,CB
CA3601163,0,2,0,UN,CB
CA3601165,0,1,0,UN,CB
CA3601166,0,1,0,UN,CB
CA3601167,0,14,0,UN,CB
CA3601168,0,25,0,UN,CB
CA3601169,0,1,0,UN,CB
CA3601170,0,5,0,UN,CB
CA3601171,0,1,0,UN,CB
CA3601172,0,3,0,UN,CB
CA3601173,0,28,0,UN,CB
CA3601175,0,3,0,UN,CB
CA3601176,0,2,0,UN,CB
CA3601179,0,9,0,UN,CB
CA3601180,0,5,0,UN,CB
CA3601181,0,4,0,UN,CB
CA3601182,0,1,0,UN,CB
CA3601183,0,1,0,UN,CB
CA3601184,0,1,0,ME,IN
CA3601185,0,1,0,ME,IN
CA3610001,0,8,0,ME,AG
CA3610001,1,34,0,ME,CM
CA3610001,2,75,0,ME,IN
CA3610001,3,8013,0,ME,RS
CA3610002,0,20,0,ME,CM
CA3610002,1,917,0,ME,RS
CA3610003,0,197,0,ME,AG
CA3610003,1,1721,0,ME,CM
CA3610003,2,3,0,ME,IN
CA3610003,3,18942,0,ME,RS
CA3610004,0,367,0,ME,AG
CA3610004,1,629,0,ME,CM
CA3610004,2,70,0,ME,IN
CA3610004,3,19973,0,ME,RS
CA3610005,0,72,0,ME,AG
CA3610005,1,139,0,ME,CM
CA3610005,2,7637,0,ME,RS
CA3610008,0,6129,0,ME,RS
CA3610009,0,1597,0,ME,RS
CA3610011,0,2,0,ME,CM
CA3610011,1,729,0,ME,RS
CA3610012,0,874,0,ME,AG
CA3610012,1,1650,0,ME,CM
CA3610012,2,10,0,ME,IN
CA3610012,3,17141,0,ME,RS
CA3610013,0,205,0,ME,AG
CA3610013,1,275,0,ME,CM
CA3610013,2,4967,0,ME,RS
CA3610014,0,162,0,ME,CB
CA3610014,1,1167,0,ME,CM
CA3610014,2,8996,0,ME,RS
CA3610015,0,184,0,ME,CM
CA3610015,1,4822,0,ME,RS
CA3610016,0,12,0,ME,CM
CA3610016,1,326,0,ME,RS
CA3610017,0,8,0,ME,CM
CA3610017,1,216,0,ME,RS
CA3610018,0,2147,0,ME,AG
CA3610018,1,108,0,UN,CB
CA3610018,2,1716,0,ME,CM
CA3610018,3,511,0,ME,IN
CA3610018,4,43941,0,ME,RS
CA3610019,0,5,0,ME,CB
CA3610019,1,2,0,UN,CB
CA3610021,0,15,0,UM,CM
CA3610021,1,477,0,UM,RS
CA3610022,0,21,0,ME,CM
CA3610022,1,694,0,ME,RS
CA3610023,0,1,0,ME,CB
CA3610023,1,1168,0,ME,RS
CA3610024,0,105,0,ME,AG
CA3610024,1,1001,0,ME,CM
CA3610024,2,25443,0,ME,RS
CA3610025,0,4,0,ME,AG
CA3610025,1,145,0,ME,CM
CA3610025,2,50,0,ME,IN
CA3610025,3,4583,0,ME,RS
CA3610026,0,323,0,ME,RS
CA3610028,0,90,0,ME,CM
CA3610028,1,834,0,ME,RS
CA3610029,0,352,0,ME,AG
CA3610029,1,927,0,ME,CM
CA3610029,2,12,0,ME,IN
CA3610029,3,10554,0,ME,RS
CA3610030,0,420,0,ME,RS
CA3610031,0,1,0,ME,CM
CA3610031,1,1,0,ME,IN
CA3610031,2,1391,0,ME,RS
CA3610031,3,6,0,UM,RS
CA3610032,0,16,0,ME,AG
CA3610032,1,286,0,ME,CM
CA3610032,2,1388,0,ME,RS
CA3610033,0,2,0,UM,CM
CA3610033,1,110,0,UM,RS
CA3610034,0,1173,0,ME,AG
CA3610034,1,3331,0,ME,CM
CA3610034,2,327,0,ME,IN
CA3610034,3,29912,0,ME,RS
CA3610036,0,512,0,ME,AG
CA3610036,1,288,0,ME,CM
CA3610036,2,20642,0,ME,RS
CA3610037,0,688,0,ME,AG
CA3610037,1,1421,0,ME,CM
CA3610037,2,21635,0,ME,RS
CA3610038,0,328,0,ME,AG
CA3610038,1,754,0,ME,CM
CA3610038,2,10652,0,ME,RS
CA3610039,0,1133,0,ME,AG
CA3610039,1,2898,0,ME,CB
CA3610039,2,3107,0,ME,CM
CA3610039,3,35738,0,ME,RS
CA3610041,0,3240,0,ME,CM
CA3610041,1,84,0,ME,IN
CA3610041,2,42643,0,ME,RS
CA3610043,0,26,0,ME,AG
CA3610043,1,650,0,ME,CM
CA3610043,2,9,0,ME,IN
CA3610043,3,8245,0,ME,RS
CA3610044,0,36,0,ME,AG
CA3610044,1,702,0,ME,CM
CA3610044,2,10077,0,ME,RS
CA3610045,0,35,0,ME,CM
CA3610045,1,259,0,ME,RS
CA3610046,0,218,0,ME,RS
CA3610047,0,2,0,ME,AG
CA3610047,1,51,0,ME,CM
CA3610047,2,2698,0,ME,RS
CA3610048,0,8,0,ME,CM
CA3610048,1,595,0,UN,RS
CA3610049,0,35,0,UN,AG
CA3610049,1,299,0,ME,CM
CA3610049,2,6388,0,ME,RS
CA3610050,0,1346,0,ME,CM
CA3610050,1,480,0,ME,IN
CA3610050,2,17603,0,ME,RS
CA3610051,0,6,0,UN,CB
CA3610051,1,17,0,ME,CM
CA3610051,2,800,0,ME,RS
CA3610052,0,258,0,ME,AG
CA3610052,1,1063,0,ME,CM
CA3610052,2,1,0,ME,IN
CA3610052,3,33458,0,ME,RS
CA3610053,0,156,0,ME,CM
CA3610053,1,1934,0,ME,RS
CA3610055,0,119,0,ME,AG
CA3610055,1,12233,0,UN,CB
CA3610055,2,369,0,ME,CM
CA3610055,3,12,0,ME,IN
CA3610057,0,97,0,ME,AG
CA3610057,1,3,0,UM,AG
CA3610057,2,4336,0,ME,CB
CA3610057,3,81,0,ME,CM
CA3610057,4,4,0,ME,IN
CA3610060,0,394,0,ME,RS
CA3610061,0,13,0,ME,CM
CA3610061,1,3984,0,ME,RS
CA3610062,0,89,0,ME,CM
CA3610062,1,10,0,ME,IN
CA3610062,2,2835,0,ME,RS
CA3610063,0,36,0,ME,CM
CA3610063,1,766,0,ME,RS
CA3610063,2,4,0,UM,RS
CA3610064,0,317,0,ME,AG
CA3610064,1,121,0,UN,CB
CA3610064,2,704,0,ME,CM
CA3610064,3,20290,0,ME,RS
CA3610073,0,108,0,ME,AG
CA3610073,1,450,0,ME,CM
CA3610073,2,9986,0,ME,RS
CA3610075,0,4,0,ME,CM
CA3610082,0,1,0,ME,AG
CA3610082,1,1,0,ME,CM
CA3610082,2,62,0,UM,RS
CA3610085,0,2,0,ME,CM
CA3610085,1,1208,0,ME,RS
CA3610093,0,2,0,ME,CM
CA3610093,1,795,0,ME,RS
CA3610105,0,7,0,ME,CM
CA3610105,1,705,0,ME,RS
CA3610107,0,11,0,ME,CM
CA3610107,1,1871,0,ME,RS
CA3610108,0,2,0,ME,CM
CA3610108,1,307,0,ME,RS
CA3610109,0,50,0,ME,AG
CA3610109,1,109,0,ME,CM
CA3610109,2,1024,0,ME,RS
CA3610110,0,1,0,ME,AG
CA3610110,1,7,0,ME,CM
CA3610110,2,946,0,ME,RS
CA3610112,0,29,0,ME,AG
CA3610112,1,27,0,ME,CM
CA3610112,2,2744,0,ME,RS
CA3610114,0,82,0,ME,CM
CA3610114,1,39,0,ME,IN
CA3610114,2,1102,0,ME,RS
CA3610117,0,10,0,ME,CM
CA3610117,1,493,0,ME,RS
CA3610118,0,34,0,ME,CM
CA3610118,1,279,0,ME,RS
CA3610120,0,121,0,ME,CM
CA3610120,1,6733,0,ME,RS
CA3610121,0,9,0,UN,AG
CA3610121,1,45,0,ME,CM
CA3610121,2,3801,0,ME,RS
CA3610125,0,22,0,ME,CM
CA3610125,1,3180,0,ME,RS
CA3610129,0,4,0,ME,IN
CA3610130,0,1,0,ME,CB
CA3610131,0,1,0,UN,CB
CA3610300,0,1,0,UM,AG
CA3610300,1,1,0,UM,CM
CA3610300,2,3,0,UM,RS
CA3610301,0,1,0,UM,AG
CA3610301,1,1,0,UM,CM
CA3610701,0,46,0,UM,AG
CA3610701,1,12,0,UM,CM
CA3610701,2,2,0,ME,IN
CA3610701,3,223,0,UM,IN
CA3610701,4,136,0,UM,RS
CA3610702,0,5,0,UM,AG
CA3610702,1,6,0,ME,CM
CA3610702,2,39,0,UM,CM
CA3610702,3,8,0,UN,IN
CA3610703,0,1,0,UN,AG
CA3610703,1,161,0,ME,CB
CA3610703,2,2301,0,UM,CB
CA3610703,3,6,0,UM,CM
CA3610705,0,50,0,ME,AG
CA3610705,1,61,0,UM,AG
CA3610705,2,48,0,ME,CM
CA3610705,3,315,0,UM,CM
CA3610705,4,10,0,ME,IN
CA3610705,5,68,0,UM,IN
CA3610705,6,52,0,ME,RS
CA3610705,7,2722,0,UM,RS
CA3610708,0,4,0,UM,IN
CA3610800,0,1,0,ME,CM
CA3610801,0,5,0,ME,CM
CA3610850,0,2,0,UM,IN
CA3610850,1,1910,0,UM,RS
CA3610851,0,1124,0,ME,CM
CA3610854,0,2,0,ME,AG
CA3610854,1,55,0,ME,CM
CA3610854,2,8,0,ME,IN
CA3610854,3,725,0,ME,RS
CA3690001,0,1,0,UN,CB
CA3690002,0,1,0,UN,CB
CA3690003,0,1,0,UN,CB
CA3690004,0,1,0,UN,CB
CA3690005,0,1,0,UN,CB
CA3690006,0,1,0,UN,CB
CA3690007,0,1,0,UN,CB
CA3690008,0,1,0,UN,CB
CA3690009,0,1,0,UN,CB
CA3690010,0,1,0,UN,CB
CA3690011,0,1,0,UN,CB
CA3690012,0,1,0,UN,CB
CA3690013,0,1,0,UN,CB
CA3690014,0,1,0,UN,CB
CA3690015,0,1,0,UN,CB
CA3690016,0,1,0,UN,CB
CA3690017,0,1,0,UN,CB
CA3690018,0,1,0,UN,CB
CA3690019,0,1,0,UN,CB
CA3690020,0,1,0,UN,CB
CA3690021,0,1,0,UN,CB
CA3690022,0,1,0,UN,CB
CA3690023,0,1,0,UN,CB
CA3690024,0,1,0,UN,CB
CA3690025,0,1,0,UN,CB
CA3690026,0,1,0,UN,CB
CA3690027,0,1,0,UN,CB
CA3690028,0,1,0,UN,CB
CA3690029,0,1,0,UN,CB
CA3700001,0,61,0,UN,CB
CA3700003,0,13,0,UN,CB
CA3700005,0,8,0,UN,CB
CA3700011,0,10,0,UN,CB
CA3700013,0,5,0,UN,CB
CA3700018,0,3,0,UN,CB
CA3700019,0,61,0,UN,CB
CA3700025,0,24,0,UN,CB
CA3700029,0,9,0,UN,CB
CA3700030,0,65,0,UN,CB
CA3700035,0,36,0,UN,CB
CA3700036,0,2,0,UN,CB
CA3700041,0,58,0,UN,CB
CA3700044,0,4,0,UN,CB
CA3700047,0,3,0,UN,CB
CA3700049,0,2,0,UN,CB
CA3700063,0,2,0,UN,CB
CA3700065,0,1,0,UN,CB
CA3700071,0,102,0,UN,CB
CA3700072,0,58,0,UN,CB
CA3700073,0,34,0,UN,CB
CA3700074,0,159,0,UN,CB
CA3700117,0,11,0,UN,CB
CA3700118,0,3,0,UN,CB
CA3700149,0,4,0,UN,CB
CA3700174,0,45,0,UN,CB
CA3700195,0,160,0,UN,CB
CA3700235,0,9,0,UN,CB
CA3700276,0,53,0,UN,CB
CA3700277,0,46,0,UN,CB
CA3700291,0,55,0,UN,CB
CA3700422,0,30,0,UN,CB
CA3700782,0,26,0,UN,CB
CA3700846,0,141,0,UN,CB
CA3700847,0,2,0,UN,CB
CA3700855,0,6,0,UN,CB
CA3700857,0,5,0,UN,CB
CA3700858,0,14,0,UN,CB
CA3700859,0,110,0,UN,CB
CA3700866,0,150,0,UN,CB
CA3700873,0,137,0,UN,CB
CA3700875,0,10,0,UN,CB
CA3700880,0,20,0,UN,CB
CA3700895,0,5,0,UN,CB
CA3700897,0,35,0,UN,CB
CA3700899,0,8,0,UN,CB
CA3700900,0,101,0,UN,CB
CA3700903,0,8,0,UN,CB
CA3700905,0,2,0,ME,CM
CA3700905,1,234,0,ME,RS
CA3700906,0,17,0,UN,CB
CA3700909,0,3,0,ME,AG
CA3700909,1,70,0,ME,CM
CA3700909,2,142,0,ME,RS
CA3700911,0,17,0,UN,CB
CA3700912,0,17,0,UN,CB
CA3700913,0,3,0,UN,CB
CA3700918,0,37,0,UN,CB
CA3700919,0,137,0,UN,CB
CA3700922,0,96,0,UN,CB
CA3700923,0,205,0,ME,RS
CA3700924,0,120,0,UN,CB
CA3700926,0,11,0,UN,CB
CA3700930,0,37,0,UN,CB
CA3700931,0,44,0,UN,CB
CA3700933,0,197,0,UN,CB
CA3700934,0,28,0,UN,CB
CA3700936,0,88,0,UN,CB
CA3700937,0,45,0,UN,CB
CA3700938,0,144,0,ME,AG
CA3700938,1,84,0,ME,RS
CA3700953,0,15,0,UN,CB
CA3700958,0,100,0,UN,CB
CA3700959,0,8,0,UN,CB
CA3700962,0,125,0,UN,CB
CA3700963,0,19,0,UN,CB
CA3700968,0,42,0,UN,CB
CA3700970,0,5,0,UN,CB
CA3701005,0,4,0,UN,CB
CA3701010,0,15,0,UN,CB
CA3701021,0,3,0,UM,CM
CA3701070,0,85,0,UN,CB
CA3701127,0,9,0,UN,CB
CA3701184,0,75,0,UN,CB
CA3701217,0,5,0,UN,CB
CA3701218,0,13,0,UN,CB
CA3701240,0,5,0,UN,CB
CA3701299,0,67,0,UN,CB
CA3701341,0,45,0,UN,CB
CA3701380,0,3,0,UN,CB
CA3701390,0,2,0,UN,CB
CA3701407,0,4,0,UN,CB
CA3701408,0,26,0,ME,AG
CA3701408,1,5,0,ME,CM
CA3701408,2,74,0,ME,RS
CA3701476,0,36,0,UN,CB
CA3701518,0,8,0,UN,CB
CA3701567,0,11,0,UN,CB
CA3701568,0,40,0,UN,CB
CA3701588,0,7,0,UN,CB
CA3701594,0,8,0,UN,CB
CA3701694,0,227,0,UN,CB
CA3701747,0,92,0,UN,CB
CA3701780,0,20,0,UN,CB
CA3701793,0,145,0,UN,CB
CA3701837,0,72,0,UN,CB
CA3701843,0,14,0,UN,CB
CA3701882,0,80,0,UN,CB
CA3701884,0,19,0,UN,CB
CA3701895,0,9,0,UN,CB
CA3701909,0,18,0,UN,CB
CA3701934,0,44,0,UN,CB
CA3701961,0,92,0,UN,CB
CA3701965,0,68,0,UN,CB
CA3701982,0,22,0,UN,CB
CA3701988,0,68,0,UN,CB
CA3701995,0,34,0,UN,CB
CA3702059,0,40,0,UN,CB
CA3702104,0,512,0,UN,CB
CA3702111,0,23,0,UN,CB
CA3702135,0,8,0,UN,CB
CA3702181,0,250,0,UN,CB
CA3702235,0,99,0,UN,CB
